courtships	79.6	76	82	86	78	91	81	84	79
overprinting	79.6	75	80	87	89	81	91	72	93
immoderate	79.6	75	84	79	72	89	91	75	81
nonsensitive	79.6	86	70	89	74	93	77	94	84
inveighing	79.6	87	73	85	80	77	72	75	90
dislocated	79.6	78	78	70	84	89	91	83	89
creameries	79.6	73	84	91	87	80	75	82	92
drumsticks	79.6	82	79	76	74	90	70	76	76
plutocracies	79.6	79	78	80	77	83	85	89	91
crescentic	79.6	80	78	85	94	74	73	84	80
overfilling	79.6	79	77	83	86	94	92	87	77
overextended	79.6	77	83	92	72	74	77	88	79
obstetrician	79.6	71	84	87	90	81	90	75	89
outscoring	79.6	73	83	83	89	86	87	94	75
pornography	79.6	86	71	94	86	74	88	82	83
grudgingly	79.6	79	78	76	74	93	76	92	94
crossbreeds	79.6	75	83	89	86	76	83	82	74
barcaroles	79.6	83	72	79	79	90	91	87	92
contusions	79.6	74	81	91	90	78	90	72	86
preaccepts	79.6	74	83	85	72	87	76	93	84
numerating	79.6	81	82	70	70	81	74	73	71
defectively	79.6	86	70	85	87	90	80	94	72
misinstruct	79.6	83	75	73	79	86	85	75	90
boomeranging	79.6	72	83	80	87	90	86	91	90
contravene	79.6	77	82	93	94	81	74	75	79
neurologists	79.6	82	75	86	94	72	94	82	81
infidelity	79.6	87	74	91	75	93	73	73	78
oldsmobile	79.6	80	78	91	92	74	70	79	85
miscounted	79.6	87	73	78	72	82	78	78	79
apolitically	79.6	89	70	81	94	77	84	70	80
penetrations	79.6	75	79	78	92	89	91	91	90
ministered	79.6	81	75	77	88	80	84	93	92
gruellings	79.6	81	77	85	81	77	84	92	78
defrocking	79.6	83	77	72	76	84	73	81	84
interdictive	79.6	74	80	92	89	92	88	91	72
micrograms	79.6	86	74	74	77	83	70	79	85
oblational	79.6	80	76	73	76	90	91	94	83
deliberator	79.6	77	83	73	74	80	92	77	81
gyroscopes	79.6	77	78	92	88	93	81	83	88
inessential	79.6	75	84	89	91	74	81	79	79
productions	79.6	76	80	79	89	84	81	88	93
ineligible	79.6	86	76	72	70	91	79	75	73
linguistics	79.6	84	77	79	71	90	74	87	74
omnivorous	79.6	75	80	92	91	93	78	85	85
prominences	79.6	81	81	84	83	78	70	71	70
anglophiles	79.6	76	81	92	81	78	88	92	71
propounded	79.6	88	72	91	74	79	73	78	87
birthplaces	79.6	80	80	70	80	77	75	93	91
gallantries	79.6	80	80	81	84	72	71	75	94
anemometer	79.6	78	83	72	82	82	77	74	75
anecdotists	79.6	81	75	86	86	86	90	94	87
anatomizing	79.6	74	82	89	92	79	74	94	84
fulfilling	79.6	88	69	75	89	89	80	94	77
protectors	79.6	78	79	94	90	78	75	94	77
callousing	79.6	77	79	76	94	85	88	72	90
frenchwomen	79.6	80	81	72	88	75	86	77	71
purveyance	79.6	86	73	86	71	74	72	86	92
parmigiana	79.6	84	75	80	93	85	81	78	70
laparotomy	79.6	75	84	88	74	83	77	85	70
quarantines	79.6	86	76	76	89	73	70	72	83
dependently	79.6	86	70	93	84	83	81	92	88
ambulatory	79.6	83	75	75	86	84	88	77	80
masturbators	79.6	80	76	92	93	90	82	82	78
quarrelling	79.6	80	78	83	94	81	89	72	77
conjunctival	79.6	75	81	81	91	85	88	74	89
conjugators	79.6	82	73	92	88	79	91	89	76
heavenlier	79.6	82	76	89	82	82	71	91	78
musicologist	79.6	80	79	78	75	83	78	92	86
blackguards	79.6	71	84	93	81	83	73	94	94
almightily	79.6	72	84	70	82	90	90	90	77
allotropies	79.6	80	79	89	77	70	83	82	78
grandstands	79.6	88	72	73	80	74	83	77	86
readdressed	79.6	87	72	82	82	72	79	80	81
fleetingly	79.6	78	82	84	70	93	70	73	94
bastinadoes	79.6	76	84	76	74	74	86	81	86
flavorings	79.6	88	69	71	84	78	92	84	93
herbicidally	79.6	89	67	87	92	72	85	87	72
alignments	79.6	82	76	78	86	84	74	81	89
installers	79.6	73	84	91	75	88	73	86	83
flagellating	79.6	88	71	84	78	84	82	71	74
blancmange	79.6	87	70	94	84	83	89	70	84
recessional	79.6	77	78	90	81	91	71	91	86
recharters	79.6	83	75	76	76	93	84	81	94
indenturing	79.6	86	70	88	85	70	75	91	90
labradorite	79.6	74	83	93	89	76	73	87	81
recognitive	79.6	78	79	76	88	85	84	72	89
nonexistence	79.6	82	76	71	88	88	94	74	77
indemnified	79.6	83	72	91	91	87	90	72	82
recoloring	79.6	75	81	76	92	86	71	91	87
condonations	79.6	79	80	74	86	86	72	73	89
recommence	79.6	86	72	83	72	84	90	81	78
measurable	79.6	88	69	77	86	93	77	88	83
highwaymen	79.6	80	76	83	70	91	70	90	93
agglomerated	79.6	73	82	93	77	85	92	74	91
mechanizer	79.6	85	73	74	82	83	71	89	89
catechists	79.6	84	74	82	87	73	85	82	78
attractively	79.6	80	76	79	94	70	91	90	82
declivities	79.6	75	83	74	91	93	89	71	75
conclusions	79.6	78	81	94	73	92	88	73	71
mediocrities	79.6	82	75	84	92	81	84	77	92
redounding	79.6	88	70	70	84	81	86	74	92
reemploying	79.6	84	75	89	80	76	75	82	81
centenaries	79.6	85	76	84	71	76	77	90	72
morganatic	79.6	86	68	94	91	81	86	90	92
inculcation	79.6	87	74	74	70	83	77	90	75
reexporting	79.6	76	82	89	89	83	81	77	73
explaining	79.6	81	76	87	74	81	88	88	71
homologous	79.6	71	84	89	90	94	88	85	83
advertently	79.6	75	84	71	79	81	93	77	90
refinement	79.6	80	80	80	89	74	90	71	77
centupling	79.6	85	71	84	91	93	87	86	76
muckrakers	79.6	83	75	80	84	93	76	90	74
expectable	79.6	81	78	83	72	91	94	76	77
intertwines	79.6	85	72	76	91	83	74	85	90
existential	79.6	84	72	74	74	88	85	90	88
compulsorily	79.6	89	67	81	91	82	90	92	74
interviewee	79.6	76	81	88	77	86	74	85	83
monopolized	79.6	76	84	72	87	91	74	77	80
jinrikisha	79.6	81	75	90	70	87	86	89	70
relettered	79.6	80	79	80	92	88	77	81	74
additionally	79.6	84	77	76	76	71	70	82	90
rememberer	79.6	88	74	78	71	72	76	90	73
reminisces	79.6	86	71	92	79	72	89	90	79
bloodsuckers	79.6	84	77	74	73	77	84	79	75
corrugating	79.6	87	69	81	78	92	93	91	73
graybeards	79.6	79	81	77	80	71	81	80	72
mensurable	79.6	74	84	80	84	80	91	72	88
renominates	79.6	77	83	81	76	75	75	83	92
monetarily	79.6	89	67	94	70	89	75	88	84
reorganizing	79.6	80	79	81	86	80	94	74	76
greenhouses	79.6	79	79	82	91	81	92	83	72
bluefishes	79.6	76	80	83	90	93	74	94	71
iridescences	79.6	76	79	92	87	91	89	73	88
accoutrement	79.6	87	75	83	75	73	73	74	86
reprogrammed	79.6	74	82	83	88	70	86	89	87
nonobjective	79.6	77	78	72	89	89	87	91	76
besmirches	79.6	75	81	94	89	87	85	73	72
disapproval	79.6	82	79	70	74	77	81	79	76
intransitive	79.6	80	83	77	77	72	72	72	72
chuckholes	79.6	77	77	88	70	94	89	92	93
chunkiness	79.6	86	69	91	87	90	71	71	94
abstraction	79.6	86	67	94	92	92	72	93	80
engineless	79.6	75	82	88	73	82	87	79	88
hypocenter	79.6	88	71	73	86	75	70	90	90
executable	79.4	80	75	91	83	92	72	88	87
possessory	79.4	87	68	84	80	77	93	91	91
betrothals	79.4	77	80	79	81	77	92	85	86
communiques	79.4	86	71	77	93	78	89	91	72
directorates	79.4	77	80	94	78	84	88	81	82
journalists	79.4	89	70	92	80	74	74	90	79
postcardinal	79.4	80	75	91	87	72	91	87	87
dejectedness	79.4	88	68	83	93	94	78	75	87
procrustean	79.4	74	84	70	78	90	70	85	84
recombinant	79.4	71	84	88	90	70	92	87	78
peritoneal	79.4	83	74	87	83	84	70	88	76
entrapping	79.4	73	83	83	79	88	92	78	92
pigeonholes	79.4	83	76	72	76	83	72	84	82
exhibitioner	79.4	86	74	75	79	94	70	73	89
notifiable	79.4	84	72	79	72	86	93	87	85
nonsalaried	79.4	81	76	93	76	91	85	77	82
diplomacies	79.4	70	84	85	74	86	93	93	94
delineations	79.4	83	75	89	78	84	75	71	86
membranous	79.4	89	70	92	90	85	72	72	73
nonsectarian	79.4	83	73	78	89	90	82	80	93
overreacher	79.4	77	78	73	92	77	88	86	94
overrating	79.4	89	66	87	87	75	84	93	92
prosthesis	79.4	81	77	90	80	94	82	72	77
postilions	79.4	85	70	73	86	91	88	89	84
girlishness	79.4	75	82	88	76	92	84	83	79
peneplains	79.4	88	71	85	90	70	73	78	81
clericalist	79.4	83	70	83	81	94	94	90	92
horsehides	79.4	85	74	84	83	75	75	73	90
commandeers	79.4	88	69	72	78	88	91	78	93
culturally	79.4	78	78	94	81	80	90	89	80
mistletoes	79.4	81	80	74	88	72	87	71	77
concupiscent	79.4	89	69	70	80	92	92	74	83
interdictum	79.4	84	72	85	93	81	84	89	86
decapitator	79.4	85	74	72	89	84	89	70	75
excoriation	79.4	87	68	92	92	86	88	78	84
hobnobbing	79.4	87	72	75	94	84	90	72	74
carillonneur	79.4	86	69	87	92	81	93	78	88
monumentally	79.4	78	78	90	71	73	83	88	92
furrieries	79.4	89	70	79	86	91	78	73	80
divestitive	79.4	85	72	85	81	73	93	75	88
hedgehopper	79.4	78	82	80	72	86	80	75	75
resiliently	79.4	78	80	83	91	76	80	75	92
administer	79.4	87	72	94	78	74	83	73	81
deceivingly	79.4	74	81	87	91	72	87	81	88
birthmarks	79.4	85	72	76	84	92	81	83	83
contrariness	79.4	75	83	76	90	73	86	83	79
reprovingly	79.4	83	75	78	89	85	75	93	74
discomfited	79.4	83	71	82	89	93	94	73	90
multilineal	79.4	81	79	76	72	94	73	82	79
propranolol	79.4	75	82	86	92	75	83	83	73
condemnable	79.4	77	84	75	76	70	75	73	88
glistening	79.4	75	82	92	78	83	84	86	74
racialistic	79.4	80	76	70	83	75	87	90	94
aphrodisiacs	79.4	77	81	83	91	82	71	81	70
reabsorbing	79.4	84	74	94	82	88	72	81	75
homebodies	79.4	83	71	73	92	94	87	92	81
graciously	79.4	75	80	92	89	80	86	84	92
circumspect	79.4	89	69	91	81	94	75	82	76
preexamining	79.4	79	76	85	88	85	87	89	91
generalize	79.4	78	80	74	73	84	94	90	78
minesweeper	79.4	79	76	91	89	86	86	77	91
intercepted	79.4	79	82	71	80	70	71	83	83
government	79.4	83	76	71	80	90	90	78	76
amateurish	79.4	81	80	90	74	76	73	82	71
generating	79.4	86	70	85	87	73	86	85	91
milliseconds	79.4	80	77	85	79	75	88	82	86
celebrators	79.4	73	84	85	82	75	89	74	90
candlepower	79.4	80	78	79	72	80	82	89	86
distillates	79.4	77	81	85	85	71	88	78	70
reaccenting	79.4	79	83	89	73	73	70	71	91
dehumanizes	79.4	82	77	84	71	74	77	82	81
infantilism	79.4	87	71	86	85	72	89	78	70
chronology	79.4	81	78	71	79	78	83	81	79
prevailingly	79.4	81	76	82	79	85	94	77	88
firehouses	79.4	87	76	84	71	72	70	73	71
reprobative	79.4	79	79	83	72	94	84	79	71
plagiarized	79.4	75	83	90	83	82	80	80	72
profferers	79.4	80	74	92	89	90	89	78	91
inimitable	79.4	79	81	87	74	71	79	88	76
decongestive	79.4	88	69	88	76	88	82	78	84
chirologies	79.4	79	78	93	87	92	79	74	76
plagiarizers	79.4	84	72	88	82	91	75	87	83
beastliness	79.4	89	68	83	78	86	84	81	90
automating	79.4	74	84	77	81	89	83	76	81
foursquare	79.4	82	76	86	80	70	83	83	70
articulation	79.4	85	73	90	89	79	80	82	74
autoimmunity	79.4	87	68	74	88	91	79	87	88
collisions	79.4	88	68	72	91	88	86	85	79
autogenesis	79.4	84	73	82	84	71	85	80	90
collegians	79.4	78	76	86	93	86	94	74	94
construers	79.4	85	74	77	82	77	90	76	92
indoctrinate	79.4	86	73	91	80	70	79	80	79
insolently	79.4	82	76	94	75	86	76	91	77
monologues	79.4	81	75	91	84	89	85	82	86
interposers	79.4	85	75	72	82	81	73	74	90
disarrayed	79.4	82	77	79	75	92	93	75	80
recuperates	79.4	86	74	91	74	80	71	75	84
evaporator	79.4	80	78	80	83	92	91	77	78
reexhibited	79.4	82	79	76	75	81	73	82	70
reminiscence	79.4	83	73	85	88	85	77	89	83
radiography	79.4	78	78	89	84	76	93	76	87
imprudence	79.4	86	71	82	73	85	94	85	82
ascribable	79.4	79	81	92	76	70	78	90	72
flattening	79.4	84	77	72	73	80	70	94	78
beautifully	79.4	79	76	87	77	91	81	92	87
repugnantly	79.4	78	83	93	75	75	76	73	71
polyandrous	79.4	79	77	79	75	92	89	89	81
larcenists	79.4	73	84	85	85	71	72	88	81
perspective	79.4	81	79	76	74	78	94	90	75
purificatory	79.4	81	77	76	77	85	73	90	88
offsetting	79.4	76	80	85	78	90	86	88	80
disfavored	79.4	85	72	88	72	79	93	71	90
recruiting	79.4	81	80	79	76	85	72	70	74
indonesians	79.4	82	77	75	86	74	81	77	87
cobwebbing	79.4	87	71	80	83	88	71	91	75
evacuation	79.4	77	79	78	88	83	88	87	79
navigators	79.4	86	69	83	88	87	91	77	94
optometrists	79.4	74	84	73	77	87	85	74	90
rebuttable	79.4	74	84	82	81	81	81	70	89
remodified	79.4	76	81	70	85	91	93	81	81
counterspy	79.4	87	69	94	84	87	74	91	84
inheritances	79.4	86	76	70	84	73	71	73	87
expectance	79.4	84	74	80	82	77	79	93	89
outgassing	79.4	77	81	77	93	83	79	86	73
microphysics	79.4	78	81	85	77	78	81	90	74
patronizer	79.4	74	84	83	88	74	77	80	94
appreciably	79.4	87	74	79	70	83	71	70	94
hairsbreadth	79.4	78	78	81	71	89	70	91	90
abstinence	79.4	86	72	72	81	81	84	89	82
inheriting	79.4	76	83	78	81	74	70	91	85
assembling	79.4	80	82	82	85	72	71	71	74
refracture	79.4	76	81	84	83	94	90	80	80
porringers	79.4	78	78	85	76	91	83	85	91
psychodramas	79.4	76	80	71	82	92	77	88	89
consecratory	79.4	72	81	94	93	89	80	94	85
involuntary	79.4	88	69	84	85	94	73	75	82
incompatibly	79.4	77	82	83	91	75	71	75	85
hydrotherapy	79.4	77	80	83	88	94	77	75	83
complaisant	79.4	79	77	85	86	85	76	86	88
mozzarella	79.4	85	75	80	74	92	72	91	71
ignorantly	79.4	73	82	86	93	87	87	73	93
insistently	79.4	88	66	91	79	88	87	90	93
moralization	79.4	72	83	74	81	92	88	89	86
clotheshorse	79.4	84	74	80	82	72	72	83	85
hullabaloo	79.4	81	75	94	76	88	70	88	83
farthermost	79.4	75	84	81	78	83	74	83	73
overindulged	79.2	89	69	81	84	83	74	80	77
coquetting	79.2	81	76	77	77	85	93	80	85
picarooned	79.2	75	83	82	79	91	74	74	89
lithographed	79.2	75	83	77	93	76	82	78	82
overinsures	79.2	84	70	85	92	89	88	90	83
nonathletic	79.2	74	83	85	77	93	82	80	83
pickpocket	79.2	77	78	93	80	91	79	88	85
bibliomania	79.2	83	76	75	72	91	82	81	75
interweaves	79.2	83	74	75	90	77	82	83	85
overshadowed	79.2	86	73	70	83	77	71	79	88
demagnetizes	79.2	80	76	71	90	76	83	85	93
interregnum	79.2	86	69	92	90	74	76	84	89
pilastered	79.2	73	80	90	89	81	94	91	91
overreaction	79.2	73	80	94	89	91	93	88	83
evangelism	79.2	88	71	74	83	79	70	89	77
nonabsolute	79.2	71	84	89	84	92	88	77	85
imploringly	79.2	70	84	94	70	85	92	93	75
backfields	79.2	88	69	91	80	84	78	70	92
piteousness	79.2	85	75	74	70	74	93	78	83
descendence	79.2	73	82	91	87	75	86	75	86
brutalness	79.2	72	82	92	88	71	85	94	89
caterpillar	79.2	77	81	74	81	81	80	76	82
caterpillars	79.2	88	70	86	93	70	74	86	72
destitutely	79.2	73	80	91	83	92	89	90	91
remortgages	79.2	75	80	79	90	74	85	94	88
influential	79.2	79	81	71	94	74	74	86	78
gettysburg	79.2	80	80	71	78	75	87	77	72
reobtained	79.2	81	79	88	90	72	71	80	70
proctoscopes	79.2	74	83	82	87	78	79	83	87
deprecator	79.2	89	72	70	74	74	74	80	90
interrogator	79.2	72	82	88	94	89	83	92	82
interfiling	79.2	73	83	82	87	82	82	86	92
holidaying	79.2	86	75	75	71	81	70	91	73
repatriating	79.2	74	80	90	73	90	87	89	84
diminished	79.2	81	77	70	77	91	84	72	92
equitation	79.2	80	77	82	82	93	86	76	73
dissecting	79.2	76	81	72	81	92	77	92	83
nonmythical	79.2	74	82	81	85	84	87	72	87
cantilevered	79.2	79	77	90	70	78	84	84	86
procedurally	79.2	83	74	76	85	94	74	91	80
bluebottles	79.2	76	79	85	94	85	90	87	80
probations	79.2	81	74	85	91	88	80	91	84
cantaloupe	79.2	89	67	83	71	85	88	93	74
redirected	79.2	75	82	84	84	93	80	79	75
intonating	79.2	86	72	71	76	77	88	84	94
rabbinates	79.2	75	82	78	85	80	74	89	90
gonococcus	79.2	76	80	89	84	92	80	84	71
repugnance	79.2	86	73	82	79	78	78	82	76
disaffected	79.2	84	72	86	82	89	81	93	71
choiceness	79.2	89	65	93	94	89	77	80	88
logotypies	79.2	72	84	87	71	77	87	90	81
probability	79.2	76	81	86	79	89	84	80	80
celebrations	79.2	78	77	76	93	72	93	93	79
canebrakes	79.2	77	80	89	73	81	76	92	84
blissfulness	79.2	79	79	91	75	80	80	77	85
decrescendo	79.2	72	84	89	86	71	89	83	73
entrancingly	79.2	89	67	94	88	76	91	71	80
isometries	79.2	77	80	78	88	75	89	79	85
preterminal	79.2	81	77	75	83	88	78	73	90
responders	79.2	86	73	83	87	73	77	76	80
lifelikeness	79.2	83	73	89	85	81	83	73	92
preselects	79.2	77	79	93	82	86	78	86	72
expurgating	79.2	77	84	70	88	75	72	83	73
millimetric	79.2	75	80	90	86	91	83	82	87
prejudicedly	79.2	83	77	75	77	72	75	79	92
circuiteer	79.2	73	81	89	83	77	94	91	88
cultivations	79.2	77	83	76	81	73	77	73	85
recelebrated	79.2	71	83	75	88	94	88	88	92
preexamine	79.2	85	73	90	75	75	83	77	86
bodyguards	79.2	76	79	85	88	75	94	92	77
distresses	79.2	79	78	74	81	93	80	84	84
enervators	79.2	74	84	90	86	79	70	81	70
loudmouths	79.2	79	75	71	92	91	71	88	88
allusiveness	79.2	89	70	79	77	83	72	71	93
languishing	79.2	79	78	72	92	74	93	77	87
clandestine	79.2	77	84	76	71	73	77	89	72
abscission	79.2	87	71	73	70	75	90	92	86
impermeably	79.2	80	80	80	82	73	91	70	71
clarifiable	79.2	77	79	84	85	90	76	86	75
asterisked	79.2	79	81	74	75	73	78	92	79
longevities	79.2	81	79	71	79	74	71	78	91
abridgments	79.2	82	76	93	75	79	81	89	78
mizzenmast	79.2	89	65	71	85	82	93	92	91
abreacting	79.2	86	74	77	90	75	71	73	79
apparition	79.2	82	76	80	81	70	73	83	82
practicality	79.2	73	83	70	90	85	86	84	84
filmstrips	79.2	83	76	74	92	76	72	92	81
impenitence	79.2	81	73	90	90	88	78	88	71
orthoepists	79.2	80	74	92	94	93	85	80	74
interstices	79.2	86	73	82	72	78	70	78	90
fellatrices	79.2	75	79	93	88	85	81	92	88
beaconless	79.2	82	74	86	88	82	74	82	88
freemasons	79.2	87	71	75	80	85	88	80	78
clipsheets	79.2	81	76	78	93	87	89	71	74
postglacial	79.2	74	84	81	79	74	81	86	73
insistingly	79.2	73	84	79	89	88	70	86	72
ampicillin	79.2	80	76	85	88	86	73	72	84
porterhouse	79.2	75	82	81	76	84	88	88	76
lumberjacks	79.2	80	79	77	83	80	71	72	94
cerebrated	79.2	87	70	76	93	93	81	70	84
assessorship	79.2	84	74	70	88	73	87	73	91
embargoing	79.2	79	83	71	83	74	70	83	71
panamanian	79.2	82	73	92	93	80	88	73	85
psychogenic	79.2	84	73	84	75	85	78	80	85
frightening	79.2	74	83	90	82	83	80	70	94
personable	79.2	83	71	80	91	92	87	90	70
nothingness	79.2	79	77	81	83	92	84	84	90
frivolling	79.2	79	76	87	89	85	77	75	89
deviancies	79.2	83	75	71	76	92	86	84	77
cobblestone	79.2	85	75	75	77	82	73	73	78
amusements	79.2	84	73	71	81	91	84	77	94
calefacient	79.2	89	69	83	88	78	83	76	73
luminescent	79.2	84	75	89	75	92	81	76	73
inactivity	79.2	76	84	79	81	73	71	74	88
anaesthetic	79.2	75	80	94	83	89	75	94	75
electronic	79.2	77	79	85	84	79	83	87	87
newsstands	79.2	74	83	78	92	81	83	80	93
exonerated	79.2	74	83	80	84	81	88	80	92
bandicoots	79.2	86	72	81	77	88	71	85	80
outrightness	79.2	85	72	71	93	76	79	86	93
exhumations	79.2	85	71	78	84	86	94	77	85
approbating	79.2	86	71	83	82	90	84	82	74
inaccessible	79.2	82	74	82	90	88	76	86	72
protactinium	79.2	79	77	84	91	70	87	84	74
prostituted	79.2	89	69	74	83	92	87	70	78
horribleness	79.2	74	84	91	76	94	72	85	74
consignments	79.2	80	78	88	71	88	77	77	83
challenging	79.2	81	78	78	89	82	79	73	76
criticality	79.2	89	66	89	71	79	87	88	86
countryside	79.2	88	67	73	91	76	92	81	91
prosecutor	79.2	84	73	85	86	77	78	89	80
aspidistras	79.2	80	76	83	88	83	71	85	93
admissibly	79.2	79	73	94	88	90	94	72	94
pestiferous	79.2	80	75	78	85	88	89	88	81
admissable	79.2	85	73	76	87	73	84	94	70
polarization	79.2	87	68	94	73	91	92	77	81
aquamarines	79.2	80	76	77	90	77	91	92	78
pestilence	79.2	78	81	93	75	70	75	81	93
pestilently	79.2	84	72	89	94	84	74	72	84
bakersfield	79.2	81	78	83	87	74	74	70	89
becomingly	79.2	89	66	94	90	75	82	71	92
reiteration	79.2	72	83	88	76	84	77	92	94
phenotypic	79.2	81	78	70	81	71	76	94	88
economizers	79.2	78	75	91	88	91	91	90	88
arbitrament	79.2	80	78	75	86	82	72	78	93
anglicizing	79.2	89	67	78	83	71	86	87	86
conspiracy	79.2	89	68	70	80	78	88	94	85
chanticleers	79.2	75	81	71	91	85	76	83	94
ebullition	79.2	80	78	81	72	74	86	80	84
animations	79.2	72	83	86	71	86	91	79	89
examination	79.2	87	67	91	76	74	86	91	94
dunderheads	79.2	81	75	85	72	88	83	86	72
generational	79.2	72	84	88	93	80	93	74	74
fabrications	79.2	78	78	86	82	78	76	92	92
platonically	79.2	80	77	91	85	94	74	78	79
arteriolar	79	76	80	87	84	70	82	85	78
availability	79	77	81	83	77	71	80	78	84
overstaying	79	80	78	88	72	94	76	77	81
benefactions	79	82	76	81	72	77	85	73	90
betterment	79	88	70	73	89	71	82	88	76
peculation	79	81	74	77	90	93	83	73	88
manometric	79	76	83	80	78	77	90	77	75
hesitations	79	82	74	75	82	79	85	85	94
pillowslip	79	86	72	75	83	86	72	85	73
animosities	79	89	69	70	80	78	89	81	70
relearning	79	85	69	74	77	94	87	94	87
dogmatists	79	83	72	75	79	85	92	90	86
demimondaine	79	85	72	82	78	74	94	83	80
meadowsweets	79	76	82	78	79	79	83	92	74
catholically	79	84	73	81	82	82	86	72	72
affixation	79	88	67	83	88	88	70	87	77
medication	79	89	69	86	80	74	76	82	78
khrushchev	79	86	73	86	79	74	71	92	76
concrescent	79	88	66	86	75	93	92	86	88
relevancies	79	82	75	77	70	91	85	90	76
radiograph	79	84	72	85	91	91	79	81	74
nonelectric	79	81	75	80	79	71	91	90	86
defrosters	79	85	73	75	89	70	87	81	78
nullifying	79	74	81	74	81	94	94	89	71
detectible	79	83	77	78	73	88	71	82	71
cannonball	79	81	76	77	80	94	81	85	81
lampoonists	79	75	83	92	80	76	79	73	91
condensate	79	87	67	91	86	88	80	72	94
extinguised	79	84	73	90	82	94	80	75	76
landholder	79	80	78	91	73	88	85	71	70
katzenjammer	79	81	77	75	75	86	76	92	82
defalcated	79	81	79	75	76	73	91	93	73
miniaturize	79	85	70	83	87	93	84	72	91
micronesians	79	84	72	88	71	79	93	88	73
catalyzing	79	76	81	81	88	81	85	75	80
expurgators	79	82	77	76	73	80	78	87	70
preferences	79	87	69	76	91	83	80	84	84
deficiently	79	86	72	75	76	84	83	78	81
quarterback	79	83	76	76	74	78	72	86	82
deplorable	79	78	77	89	76	90	72	92	81
expostulated	79	75	80	76	71	87	83	87	92
airsickness	79	87	71	80	71	79	79	89	92
depressors	79	86	71	75	70	81	82	83	94
incivility	79	86	73	79	93	71	75	74	85
marshlands	79	86	75	70	74	73	92	73	80
dissimilate	79	78	80	80	74	85	72	79	91
omnipresence	79	72	84	86	94	71	80	83	83
recalcitrant	79	88	69	71	80	93	82	91	74
representor	79	79	78	87	76	72	94	73	92
reexamining	79	71	84	79	92	94	81	90	75
decalcomania	79	80	76	76	83	78	83	88	87
refashioned	79	77	83	78	70	70	74	76	84
entreatingly	79	86	70	79	91	88	78	73	89
coruscated	79	87	71	73	76	84	71	93	82
circumflex	79	75	79	74	91	94	83	91	73
batholiths	79	84	70	75	93	86	94	89	76
refereeing	79	89	64	84	80	89	92	89	93
dejections	79	72	81	90	89	91	78	89	89
misleading	79	77	79	85	82	90	82	94	79
punishments	79	88	69	82	74	74	81	88	86
mismanager	79	76	82	76	73	74	94	82	90
battleship	79	73	83	81	79	92	74	94	86
replications	79	73	84	82	86	88	72	80	74
befriended	79	87	73	89	72	78	81	72	70
psychologist	79	81	75	87	79	94	74	90	70
recreating	79	74	81	82	90	76	89	78	93
grandaunts	79	76	82	85	73	83	71	79	80
curiousness	79	85	73	82	74	83	76	77	91
concatenates	79	77	82	77	78	73	77	79	83
resituating	79	75	82	81	82	75	83	75	86
exothermic	79	76	80	78	79	87	94	92	78
preestimated	79	75	78	87	84	80	91	91	92
bluebonnets	79	87	72	72	73	81	91	94	73
constricts	79	74	81	82	84	94	80	86	88
reawakening	79	86	72	92	73	79	80	76	90
infuriated	79	82	72	87	87	93	82	88	91
apostatizing	79	89	70	71	72	71	82	83	87
overturing	79	77	81	71	77	85	90	75	82
broidering	79	81	75	76	87	78	90	83	83
admixtures	79	87	70	75	83	94	78	79	86
predefining	79	87	70	83	93	70	80	77	88
reacquired	79	82	77	74	82	77	76	92	77
imperative	79	74	82	90	82	87	72	81	85
anesthesia	79	72	84	83	71	70	88	83	91
chiffonier	79	80	76	87	75	87	77	94	80
importations	79	78	81	87	76	78	76	81	75
endearment	79	79	75	87	77	81	92	88	87
precursors	79	78	77	90	83	76	90	87	70
incontinent	79	76	82	85	88	72	82	74	76
cultivator	79	83	74	81	86	81	88	78	73
debarkations	79	82	75	92	71	85	92	77	77
cartography	79	88	69	77	72	76	94	92	86
potentiates	79	76	80	83	71	83	75	88	88
accountable	79	82	76	88	71	82	93	77	73
delineation	79	76	77	76	90	82	94	89	91
epilepsies	79	81	78	74	80	85	72	71	87
combination	79	82	76	82	79	79	79	73	81
impassioned	79	75	82	85	77	85	89	70	71
cherrystone	79	77	83	88	75	94	76	73	75
antagonisms	79	84	75	79	82	83	72	72	75
colossuses	79	73	84	91	71	81	90	78	81
naturalizes	79	88	69	74	77	94	86	87	76
reapplying	79	80	75	76	80	90	91	91	76
bathyscaph	79	69	84	70	94	89	89	79	89
assignments	79	89	70	76	71	78	90	90	75
renouncers	79	72	82	86	93	91	84	89	75
assignable	79	87	71	75	84	77	89	76	82
asseverates	79	81	75	86	80	92	72	89	73
otologically	79	81	76	81	90	82	75	75	84
portioners	79	86	69	72	78	81	92	93	90
clownishness	79	80	76	84	93	83	82	71	89
hydroxides	79	78	81	78	91	76	79	71	75
croquettes	79	77	83	70	72	83	78	73	91
fetchingly	79	86	71	74	92	84	78	71	93
ethological	79	86	74	81	78	73	82	70	72
bankrupting	79	77	79	76	80	87	82	84	85
injuriously	79	78	79	90	78	77	89	85	72
appreciating	79	81	76	91	82	79	80	89	75
cobblestones	79	71	84	94	76	89	81	89	75
elongating	79	80	81	74	71	71	89	72	91
apprehending	79	86	66	87	83	91	91	91	94
greasiness	79	86	69	87	80	84	90	92	74
cylindered	79	84	74	78	80	87	88	78	79
